# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)rho_efld           15:(.)rho_efld_t         16:(.)w_fld              17:(.)w_efld             18:(.)rho_ur             19:(.)rho_crit           20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       1.189383584214e+04       2.923943390409e-06       2.370547121092e+01       6.364459866407e+02       1.024944028181e+04       8.616714360609e-01       1.219154096259e+08       1.360781746960e+01       5.508240361490e+04       1.897035090139e+03       2.249075734565e+04       2.131766915216e-08       5.116183148411e-09       2.875140239094e+05       2.875139841752e+05      -1.000000000000e+00       1.000000000000e-01       3.807927395092e+04       4.050634939110e+05       4.050634939110e+05       5.980529491285e+04      -6.646287692392e+03       2.444733403303e-02       1.217987803766e-01 
       1.176666320101e+04       2.979540915754e-06       2.390714470444e+01       6.247792360391e+02       1.024923860831e+04       8.709663450797e-01       1.206095880094e+08       1.372277064644e+01       5.276427707295e+04       1.836837326098e+03       2.177706822580e+04       2.131766915216e-08       5.116183148411e-09       2.774941921067e+05       2.774941537380e+05      -1.000000000000e+00       1.000000000000e-01       3.647671905407e+04       3.903490937856e+05       3.903490937856e+05       5.749641791965e+04      -6.317416401338e+03       2.447942057659e-02       1.222461245045e-01 
       1.164085021552e+04       3.036176475930e-06       2.411038711624e+01       6.133297985576e+02       1.024903536590e+04       8.803613838148e-01       1.193177345834e+08       1.383860225955e+01       5.054370819574e+04       1.778549790716e+03       2.108602628284e+04       2.131766915216e-08       5.116183148411e-09       2.678235503268e+05       2.678235132794e+05      -1.000000000000e+00       1.000000000000e-01       3.494160720250e+04       3.761734417987e+05       3.761734417987e+05       5.527746016540e+04      -6.004852069869e+03       2.451166728455e-02       1.226948925876e-01 
       1.151638234903e+04       3.093869127760e-06       2.431520950204e+01       6.020935520725e+02       1.024883054351e+04       8.898576284897e-01       1.180397000000e+08       1.395531819846e+01       4.841659129800e+04       1.722111867562e+03       2.041691286405e+04       2.131766915216e-08       5.116183148411e-09       2.584899293419e+05       2.584898935675e+05      -1.000000000000e+00       1.000000000000e-01       3.347110007574e+04       3.625166454473e+05       3.625166454473e+05       5.314489005875e+04      -5.707784341512e+03       2.454407505387e-02       1.231450807462e-01 
       1.139324522030e+04       3.152638272967e-06       2.452162298987e+01       5.910664541996e+02       1.024862413003e+04       8.994561668520e-01       1.167753365083e+08       1.407292438580e+01       4.637899348105e+04       1.667464863722e+03       1.976903212140e+04       2.131766915216e-08       5.116183148411e-09       2.494815840107e+05       2.494815494665e+05      -1.000000000000e+00       1.000000000000e-01       3.206247880322e+04       3.493595532801e+05       3.493595532801e+05       5.109531582913e+04      -5.425443223173e+03       2.457664478548e-02       1.235966850775e-01 
       1.127142460188e+04       3.212503664349e-06       2.472963878053e+01       5.802445407309e+02       1.024841611424e+04       9.091580982965e-01       1.155244979364e+08       1.419142677741e+01       4.442714736102e+04       1.614551948756e+03       1.914171028790e+04       2.131766915216e-08       5.116183148411e-09       2.407871785131e+05       2.407871451577e+05      -1.000000000000e+00       1.000000000000e-01       3.071313893719e+04       3.366837270480e+05       3.366837270480e+05       4.912547995068e+04      -5.157097069867e+03       2.460937738433e-02       1.240497016527e-01 
       1.115090641839e+04       3.273485412068e-06       2.493926814810e+01       5.696239240905e+02       1.024820648487e+04       9.189645339891e-01       1.142870396756e+08       1.431083136246e+01       4.255744410333e+04       1.563318095599e+03       1.853429497690e+04       2.131766915216e-08       5.116183148411e-09       2.323957720831e+05       2.323957398740e+05      -1.000000000000e+00       1.000000000000e-01       2.942058563732e+04       3.244714148963e+05       3.244714148963e+05       4.723225378850e+04      -4.902050670195e+03       2.464227375937e-02       1.245041265185e-01 
       1.103167674497e+04       3.335603990036e-06       2.515052244040e+01       5.592007918163e+02       1.024799523058e+04       9.288765969915e-01       1.130628186630e+08       1.443114416358e+01       4.076642675007e+04       1.513710023334e+03       1.794615450365e+04       2.131766915216e-08       5.116183148411e-09       2.242968052330e+05       2.242967741331e+05      -1.000000000000e+00       1.000000000000e-01       2.818242905792e+04       3.127055255680e+05       3.127055255680e+05       4.541263245927e+04      -4.659643427600e+03       2.467533482363e-02       1.249599556988e-01 
       1.091372180562e+04       3.398880242437e-06       2.536341307948e+01       5.489714050917e+02       1.024778233994e+04       9.388954223885e-01       1.118516933649e+08       1.455237123699e+01       3.905078382842e+04       1.465676141787e+03       1.737667722837e+04       2.131766915216e-08       5.116183148411e-09       2.164800864806e+05       2.164800564493e+05      -1.000000000000e+00       1.000000000000e-01       2.699637992919e+04       3.013696036084e+05       3.013696036084e+05       4.366372990057e+04      -4.429247632823e+03       2.470856149419e-02       1.254171851924e-01 
       1.079702797162e+04       3.463335390342e-06       2.557795156212e+01       5.389320972797e+02       1.024756780145e+04       9.490221574153e-01       1.106535237611e+08       1.467451867263e+01       3.740734322787e+04       1.419166497868e+03       1.682527092016e+04       2.131766915216e-08       5.116183148411e-09       2.089357795077e+05       2.089357505092e+05      -1.000000000000e+00       1.000000000000e-01       2.586024532461e+04       2.904478054783e+05       2.904478054783e+05       4.198277413491e+04      -4.210266822552e+03       2.474195469227e-02       1.258758109769e-01 
       1.068158175997e+04       3.528991038456e-06       2.579414946029e+01       5.290792725109e+02       1.024735160356e+04       9.592579615872e-01       1.094681713281e+08       1.479759259427e+01       3.583306633526e+04       1.374132723629e+03       1.629136214111e+04       2.131766915216e-08       5.116183148411e-09       2.016543907944e+05       2.016543627939e+05      -1.000000000000e+00       1.000000000000e-01       2.477192460630e+04       2.799248766007e+05       2.799248766007e+05       4.036710272660e+04      -4.002134220406e+03       2.477551534318e-02       1.263358290065e-01 
       1.056736983182e+04       3.595869181982e-06       2.601201842170e+01       5.194094042892e+02       1.024713373459e+04       9.696040068298e-01       1.082954990233e+08       1.492159915965e+01       3.432504241655e+04       1.330527985958e+03       1.577439565000e+04       2.131766915216e-08       5.116183148411e-09       1.946267576704e+05       1.946267306322e+05      -1.000000000000e+00       1.000000000000e-01       2.372940554111e+04       2.697861292641e+05       2.697861292641e+05       3.881415841957e+04      -3.804311255804e+03       2.480924437642e-02       1.267972352131e-01 
       1.045437899094e+04       3.663992213602e-06       2.623157017024e+01       5.099190341185e+02       1.024691418285e+04       9.800614776112e-01       1.071353712693e+08       1.504654456056e+01       3.288048323509e+04       1.288306937879e+03       1.527383382478e+04       2.131766915216e-08       5.116183148411e-09       1.878440367784e+05       1.878440106713e+05      -1.000000000000e+00       1.000000000000e-01       2.273076058012e+04       2.600174213563e+05       2.600174213563e+05       3.732148494955e+04      -3.616286156876e+03       2.484314272567e-02       1.272600255083e-01 
       1.034259618217e+04       3.733382930587e-06       2.645281650652e+01       5.006047701773e+02       1.024669293651e+04       9.906315710751e-01       1.059876539380e+08       1.517243502304e+01       3.149671789630e+04       1.247425671390e+03       1.478915610355e+04       2.131766915216e-08       5.116183148411e-09       1.812976929583e+05       1.812976677483e+05      -1.000000000000e+00       1.000000000000e-01       2.177414329472e+04       2.506051359243e+05       2.506051359243e+05       3.588672302614e+04      -3.437572613884e+03       2.487721132882e-02       1.277241957806e-01 
       1.023200848994e+04       3.804064542033e-06       2.667576930836e+01       4.914632859937e+02       1.024646998371e+04       1.001315497176e+00       1.048522143352e+08       1.529927680743e+01       3.017118790945e+04       1.207841671803e+03       1.431985844316e+04       2.131766915216e-08       5.116183148411e-09       1.749794884926e+05       1.749794641496e+05      -1.000000000000e+00       1.000000000000e-01       2.085778496271e+04       2.415361614797e+05       2.415361614797e+05       3.450760647328e+04      -3.267708509287e+03       2.491145112801e-02       1.281897418997e-01 
       1.012260313675e+04       3.876060676221e-06       2.690044053130e+01       4.824913191695e+02       1.024624531249e+04       1.012114478815e+00       1.037289211854e+08       1.542707620851e+01       2.890144245709e+04       1.169513773529e+03       1.386545279503e+04       2.131766915216e-08       5.116183148411e-09       1.688814727502e+05       1.688814492450e+05      -1.000000000000e+00       1.000000000000e-01       1.997999129803e+04       2.327978730739e+05       2.327978730739e+05       3.318195852670e+04      -3.106254711464e+03       2.494586306964e-02       1.286566597146e-01 
       1.001436748174e+04       3.949395388115e-06       2.712684220912e+01       4.736856701202e+02       1.024601891081e+04       1.023029751977e+00       1.026176446166e+08       1.555583955566e+01       2.768513386372e+04       1.132402117267e+03       1.342546659761e+04       2.131766915216e-08       5.116183148411e-09       1.629959721804e+05       1.629959494830e+05      -1.000000000000e+00       1.000000000000e-01       1.913913931816e+04       2.243781140772e+05       2.243781140772e+05       3.190768827864e+04      -2.952793928661e+03       2.498044810441e-02       1.291249450537e-01 
       9.907289019166e+03       4.024093166984e-06       2.735498645436e+01       4.650432008342e+02       1.024579076656e+04       1.034062565872e+00       1.015182561450e+08       1.568557321291e+01       2.652001325505e+04       1.096468108556e+03       1.299944228494e+04       2.131766915216e-08       5.116183148411e-09       1.573155806502e+05       1.573155587345e+05      -1.000000000000e+00       1.000000000000e-01       1.833367434329e+04       2.162651786421e+05       2.162651786421e+05       3.068278726444e+04      -2.806929620186e+03       2.501520718736e-02       1.295945937278e-01 
       9.801355377007e+03       4.100178944168e-06       2.758488545882e+01       4.565608336750e+02       1.024556086756e+04       1.045214183072e+00       1.004306286606e+08       1.581628357910e+01       2.540392639999e+04       1.061674377633e+03       1.258693681080e+04       2.131766915216e-08       5.116183148411e-09       1.518331501357e+05       1.518331289731e+05      -1.000000000000e+00       1.000000000000e-01       1.756210712186e+04       2.084477948460e+05       2.084477948460e+05       2.950532618750e+04      -2.668284962131e+03       2.505014127788e-02       1.300656015269e-01 
       9.696554315509e+03       4.177678100975e-06       2.781655149410e+01       4.482355501837e+02       1.024532920152e+04       1.056485879655e+00       9.935463641204e+07       1.594797708802e+01       2.433480972765e+04       1.027984740575e+03       1.218752118793e+04       2.131766915216e-08       5.116183148411e-09       1.465417817152e+05       1.465417612804e+05      -1.000000000000e+00       1.000000000000e-01       1.682301107703e+04       2.009151084485e+05       2.009151084485e+05       2.837345177306e+04      -2.536501864632e+03       2.508525133974e-02       1.305379642243e-01 
